guide_id,disaster_type,title,content,easy_content,keywords,source
613,해일,폭풍해일,"비상용품 준비 : 큰 재해시에 구호활동이 행해지지만 구호물자가 도착 할 때까지 2～3일 이상 소요되는 경우도 있다. 따라서, 비상시를 위한 3일간의 비상용품을 준비해 둔다. 단, 피난시 부피가 큰 물건은 가능한 작게 줄이도록 한다.","비상용품 준비 : 큰 재해시에 구호활동이 행해지지만 구호물자가 도착 할 때까지 2～3일 이상 소요되는 경우도 있다. 따라서, 비상시를 위한 3일간의 비상용품을 준비해 둔다. 단, 피난시 부피가 큰 물건은 가능한 작게 줄이도록 한다.",해일 해일 폭풍해일 해일,자연재난 국민행동요령
614,해일,폭풍해일,"사전의 준비- 단수, 정전에 대비하여 식수, 음료, 손전등, 라디오를 준비한다.- 베란다의 화분 등 소품들을 치운다.- 유리창, 출입문 주변을 정돈하고 안전성 여부를 확인한다.- 피난을 위해 비상 휴대품을 준비한다.- 집주변의 물건들의 정비하고 고정시킨다.- 안테나의 보강, 기와 등이 떨어지지 않도록 고정한다.- 주변의 하수도 등에 쓰레기나 오물이 쌓여있지 않은지 점검하고 제거한다.- 가옥 침수에 대비하여 발화성, 유독성의 위험한 가재 도구를 이동시 킨다.- 외출을 삼가한다.- 자택주변의 토지의 상황에도 기를 기울여 신속한 피난을 위해 마음의 준비를 한다.- 정전과 도로의 불통 등도 예상되므로 충분히 주의해야 한다.","사전의 준비- 단수, 정전에 대비하여 식수, 음료, 손전등, 라디오를 준비한다.- 베란다의 화분 등 소품들을 치운다.- 유리창, 출입문 주변을 정돈하고 안전성 여부를 확인한다.- 피난을 위해 비상 휴대품을 준비한다.- 집주변의 물건들의 정비하고 고정시킨다.- 안테나의 보강, 기와 등이 떨어지지 않도록 고정한다.- 주변의 하수도 등에 쓰레기나 오물이 쌓여있지 않은지 점검하고 제거한다.- 가옥 침수에 대비하여 발화성, 유독성의 위험한 가재 도구를 이동시 킨다.- 외출을 삼가한다.- 자택주변의 토지의 상황에도 기를 기울여 신속한 피난을 위해 마음의 준비를 한다.- 정전과 도로의 불통 등도 예상되므로 충분히 주의해야 한다.",해일 해일 폭풍해일 해일,자연재난 국민행동요령
615,해일,해일 발생 때는,"수영, 보트놀이, 낚시, 야영 등을 즉시 멈추고 바닷가나 주택 및 지하실에서 나와서 대피합시다.","수영, 보트놀이, 낚시, 야영 등을 즉시 멈추고 바닷가나 주택 및 지하실에서 나와서 대피합시다.",해일 해일 해일 발생 때는 해일,자연재난 국민행동요령
616,해일,폭풍해일,스스로 판단하여 피난이 필요하다고 느낄 때,스스로 판단하여 피난이 필요하다고 느낄 때,해일 해일 폭풍해일 해일,자연재난 국민행동요령
617,해일,해일 때는,외출을 하지 맙시다.,외출을 하지 맙시다.,해일 해일 해일 때는 해일,자연재난 국민행동요령
618,해일,폭풍해일,"일단 정확한 정보의 입수 : 태풍 등의 상황은 시시각각 변화한다. TV, 라디오 등의 기상정보를 주의 깊게 시청하고 최신의 재해정보의 입수를 위해 노력한다. 각종의 주의보와 경보 등 정확한 정보에 따른 신속한 행동이 피해를 최소한으로 하는 지름길이다.","일단 정확한 정보의 입수 : 태풍 등의 상황은 시시각각 변화한다. TV, 라디오 등의 기상정보를 주의 깊게 시청하고 최신의 재해정보의 입수를 위해 노력한다. 각종의 주의보와 경보 등 정확한 정보에 따른 신속한 행동이 피해를 최소한으로 하는 지름길이다.",해일 해일 폭풍해일 해일,자연재난 국민행동요령
619,해일,폭풍해일,일반적으로 해일이 밀려와 무릎(약 50cm)에 닿으면 피난 속도는 1/2정도로 느려짐을 알고 피난거리와 시간을 상정한다.,일반적으로 해일이 밀려와 무릎(약 50cm)에 닿으면 피난 속도는 1/2정도로 느려짐을 알고 피난거리와 시간을 상정한다.,해일 해일 폭풍해일 해일,자연재난 국민행동요령
620,해일,미쳐 대피 못한 때는,"일본 서해안에서 지진 발생 후 우리나라 동해안에는 약 1~2시간 이내에 지진해일이 도달하므로 해안가에서는 작업을 중단하고, 위험물(부유 가능한 물건, 충돌 때 충격이 큰 물건, 유류 등)을 이동시키며, 신속히 고지대로 대피하도록 합시다.","일본 서해안에서 지진 발생 후 우리나라 동해안에는 약 1~2시간 이내에 지진해일이 도달하므로 해안가에서는 작업을 중단하고, 위험물(부유 가능한 물건, 충돌 때 충격이 큰 물건, 유류 등)을 이동시키며, 신속히 고지대로 대피하도록 합시다.",해일 해일 미쳐 대피 못한 때는 해일,자연재난 국민행동요령
621,해일,폭풍해일,자주방재의식 확립 : 대재해가 발생한 경우 도로가 막히거나 다수의 피해가 발생하여 방재기관의 활동이 곤란해지는 경우도 있다. 이러한 상황에 대비하여 자신의 지역을 지키기 위한 자주방재의식이 요구된다.,자주방재의식 확립 : 대재해가 발생한 경우 도로가 막히거나 다수의 피해가 발생하여 방재기관의 활동이 곤란해지는 경우도 있다. 이러한 상황에 대비하여 자신의 지역을 지키기 위한 자주방재의식이 요구된다.,해일 해일 폭풍해일 해일,자연재난 국민행동요령
622,해일,폭풍해일,"자택, 근무지 등의 해일 위험도 파악 : 사전에 과거의 재해기록을 파악하고, 자택과 근무지 주변의 위험성을 파악해 둔다. 또 해일에 의해 침수가 발생하는 경우 어떠한 상황이 예상되는지에 대해서도 파악해 둔다.","자택, 근무지 등의 해일 위험도 파악 : 사전에 과거의 재해기록을 파악하고, 자택과 근무지 주변의 위험성을 파악해 둔다. 또 해일에 의해 침수가 발생하는 경우 어떠한 상황이 예상되는지에 대해서도 파악해 둔다.",해일 해일 폭풍해일 해일,자연재난 국민행동요령
623,해일,미쳐 대피 못한 때는,지진해일 특보 등으로 지진해일 내습이 확인되면 모든 수단을 동원하여 서로에게 알리도록 합시다.,지진해일 특보 등으로 지진해일 내습이 확인되면 모든 수단을 동원하여 서로에게 알리도록 합시다.,해일 해일 미쳐 대피 못한 때는 해일,자연재난 국민행동요령
624,해일,해일 때는,집 주변에 있는 물건을 치우거나 고정해 둡시다.,집 주변에 있는 물건을 치우거나 고정해 둡시다.,해일 해일 해일 때는 해일,자연재난 국민행동요령
625,해일,해일 발생 때는,태풍 시에는 해일을 동반하는 경우가 있으므로 대풍 행동요령에 맞춰 행동합시다.,태풍 시에는 해일을 동반하는 경우가 있으므로 대풍 행동요령에 맞춰 행동합시다.,해일 해일 해일 발생 때는 해일,자연재난 국민행동요령
626,해일,폭풍해일,"태풍과 집중호우 등으로 토석류나 산사태, 가옥의 붕괴 등의 위험이 있을 경우","태풍과 집중호우 등으로 토석류나 산사태, 가옥의 붕괴 등의 위험이 있을 경우",해일 해일 폭풍해일 해일,자연재난 국민행동요령
627,해일,폭풍해일,"태풍의 규모와 경로, 강우와 바람의 상황, 자신과 재해약자의 상황, 피난장소까지의 소요시간 등을 고려하여 스스로 피난하기 위한 시기를 결정한다.","태풍의 규모와 경로, 강우와 바람의 상황, 자신과 재해약자의 상황, 피난장소까지의 소요시간 등을 고려하여 스스로 피난하기 위한 시기를 결정한다.",해일 해일 폭풍해일 해일,자연재난 국민행동요령
628,해일,폭풍해일,태풍의 우측은 바람이 강하고 해일을 동반할 가능성이 높은 지역임을 인지한다. 또한 태풍의 이동속도가 작아질 경우는 해면에 전달되는 에너지가 강화되는 시기이므로 역시 큰 해일이 일어날 가능성이 높다.,태풍의 우측은 바람이 강하고 해일을 동반할 가능성이 높은 지역임을 인지한다. 또한 태풍의 이동속도가 작아질 경우는 해면에 전달되는 에너지가 강화되는 시기이므로 역시 큰 해일이 일어날 가능성이 높다.,해일 해일 폭풍해일 해일,자연재난 국민행동요령
629,해일,해일특보시 대비요령,"특보기준- 폭풍해일 주의보 : 천문조, 폭풍·저기압 등 복합영향으로 해수면이 상승하여 발효 기준값 이상(별도 지정)- 폭풍해일 경보 : 좌동","특보기준- 폭풍해일 주의보 : 천문조, 폭풍·저기압 등 복합영향으로 해수면이 상승하여 발효 기준값 이상(별도 지정)- 폭풍해일 경보 : 좌동",해일 해일 해일특보시 대비요령 해일,자연재난 국민행동요령
630,해일,해일,폭풍 해일,폭풍 해일,해일 해일  해일,자연재난 국민행동요령
631,해일,폭풍해일,풍속 약 20m/sec의 기상조건에서는 어린이는 스스로 움직이기 어렵고 성인 역시 걷는데 어려움이 많으므로 고층의 안전한 건물 내에 머무는 것이 바람직하다.,풍속 약 20m/sec의 기상조건에서는 어린이는 스스로 움직이기 어렵고 성인 역시 걷는데 어려움이 많으므로 고층의 안전한 건물 내에 머무는 것이 바람직하다.,해일 해일 폭풍해일 해일,자연재난 국민행동요령
632,해일,폭풍해일,피난 권유나 방송이 없을 시에도 위험을 느끼게 되면 스스로 피난한다.,피난 권유나 방송이 없을 시에도 위험을 느끼게 되면 스스로 피난한다.,해일 해일 폭풍해일 해일,자연재난 국민행동요령
633,해일,폭풍해일,"피난장소, 피난 경로의 파악 : 가족과의 대화를 통해 피난장소와 피난 경로를 정하고, 이를 계획하도록 한다. 만일에 대비하여 피난경로도 실제 도보로 확인해 둔다.","피난장소, 피난 경로의 파악 : 가족과의 대화를 통해 피난장소와 피난 경로를 정하고, 이를 계획하도록 한다. 만일에 대비하여 피난경로도 실제 도보로 확인해 둔다.",해일 해일 폭풍해일 해일,자연재난 국민행동요령
634,해일,해일 때는,한 번이라도 해일피해 경험이 있었던 지역 주민들은 만일의 사태를 대비해 간단히 짐을 싸두고 피난대피시설을 확인합시다.,한 번이라도 해일피해 경험이 있었던 지역 주민들은 만일의 사태를 대비해 간단히 짐을 싸두고 피난대피시설을 확인합시다.,해일 해일 해일 때는 해일,자연재난 국민행동요령
635,해일,미쳐 대피 못한 때는,"항 내 선박은 움직이지 않도록 고정하거나 가능한 한 항 외로 이동시키고, 기상특보를 경청하며 지시에 따르도록 합시다.","항 내 선박은 움직이지 않도록 고정하거나 가능한 한 항 외로 이동시키고, 기상특보를 경청하며 지시에 따르도록 합시다.",해일 해일 미쳐 대피 못한 때는 해일,자연재난 국민행동요령
636,해일,해일 때는,해안 저지대 주민은 비상상황 발생 때를 대비하여 대피장소 및 대피방법을 미리 알아둡시다.,해안 저지대 주민은 비상상황 발생 때를 대비하여 대피장소 및 대피방법을 미리 알아둡시다.,해일 해일 해일 때는 해일,자연재난 국민행동요령
637,해일,미쳐 대피 못한 때는,"해안가에 있을 때 강한 지진동을 느꼈을 경우는 국지적인 해일의 발생 가능성이 있고, 약 2～3분 이내에 해일이 내습할 수 있으므로 지진해일 특보가 발효되지 않았더라도 신속히 고지대로 이동하도록 합시다.","해안가에 있을 때 강한 지진동을 느꼈을 경우는 국지적인 해일의 발생 가능성이 있고, 약 2～3분 이내에 해일이 내습할 수 있으므로 지진해일 특보가 발효되지 않았더라도 신속히 고지대로 이동하도록 합시다.",해일 해일 미쳐 대피 못한 때는 해일,자연재난 국민행동요령
